name,display,category_top,category,verdict,role,useType,recommendation,is_ingredient,is_food,best_dish,best_dish_per_slot,eat_buff,eat_per_slot,quality,basePrice,sellable
Item_Spagetti,Spaghetti,Consumables,Consumables/Foodstuffs,KEEP-COOK/EAT,consumable,Consumable,cook 'Spaghetti Bolognese' (@25.0/slot) or eat (Stat_HealthRegen @2.5/slot),1,1,Spaghetti Bolognese,25.0,Stat_HealthRegen,2.5,Common,30,1
Item_PastaBolognese,Spaghetti Bolognese,Consumables,Consumables/Foodstuffs,KEEP-COOK/EAT,consumable,Consumable,cook '' (@/slot) or eat (Stat_HealthRegen @25.0/slot),1,1,,,Stat_HealthRegen,25.0,Common,250,1
Item_SpanishOmelette,Spanish Omelette,Consumables,Consumables/Foodstuffs,KEEP-COOK/EAT,consumable,Consumable,cook '' (@/slot) or eat (Stat_HealthRegen @15.0/slot),1,1,,,Stat_HealthRegen,15.0,Common,220,1
Item_Sausage,Spicy Sausage,Consumables,Consumables/Foodstuffs,KEEP-COOK/EAT,consumable,Consumable,cook 'Pizza' (@37.5/slot) or eat (Stat_HealthRegen @15.0/slot),1,1,Pizza,37.5,Stat_HealthRegen,15.0,Common,60,1
Item_SportsDrink,Sports Drink,Consumables,Consumables/Drinks,KEEP-COOK/EAT,consumable,Consumable,cook 'Gonster' (@600.0/slot) or eat (Stat_AimMovingBonus @63.0/slot),1,1,Gonster,600.0,Stat_AimMovingBonus,63.0,Common,120,1
Item_Stew,Stew,Consumables,Consumables/Foodstuffs,KEEP-COOK/EAT,consumable,Consumable,cook '' (@/slot) or eat (Stat_HealthRegen @10.0/slot),1,1,,,Stat_HealthRegen,10.0,Common,65,1
Item_Stout,Stout,Consumables,Consumables/Drinks,KEEP-COOK/EAT,consumable,Consumable,cook 'Gonster' (@600.0/slot) or eat (Stat_Charisma @600.0/slot),1,1,Gonster,600.0,Stat_Charisma,600.0,Common,40,1
Item_Sugar,Sugar,Consumables,Consumables/Foodstuffs,KEEP-COOK/EAT,consumable,Consumable,cook 'Egg Toddy' (@7200.0/slot) or eat (Stat_HealthRegen @2.5/slot),1,1,Egg Toddy,7200.0,Stat_HealthRegen,2.5,Common,30,1
Item_SulfCola,SulfCola,Consumables,Consumables/Drinks,KEEP-COOK/EAT,consumable,Consumable,cook 'Pilk' (@90.0/slot) or eat (Stat_HealthRegen @15.0/slot),1,1,Pilk,90.0,Stat_HealthRegen,15.0,Common,300,1
Item_Surstromming,Surstromming,Consumables,Consumables/Foodstuffs,KEEP-COOK/EAT,consumable,Consumable,cook '' (@/slot) or eat (Stat_HealthRegen @50.0/slot),1,1,,,Stat_HealthRegen,50.0,Common,350,1
Item_SwedishPancakes,Swedish Pancakes,Consumables,Consumables/Foodstuffs,KEEP-COOK/EAT,consumable,Consumable,cook '' (@/slot) or eat (Stat_HealthRegen @15.0/slot),1,1,,,Stat_HealthRegen,15.0,Common,220,1
Item_GumHubba,Sweet Gum,Consumables,Consumables/Foodstuffs,KEEP-COOK/EAT,consumable,Consumable,cook '' (@/slot) or eat (Stat_HealthRegen @10.0/slot),1,1,,,Stat_HealthRegen,10.0,Common,80,1
Item_SwingDing,Swing-Ding,Consumables,Consumables/Foodstuffs,KEEP-COOK/EAT,consumable,Consumable,cook 'Full English Breakfast' (@17.5/slot) or eat (Stat_HealthRegen @5.0/slot),1,1,Full English Breakfast,17.5,Stat_HealthRegen,5.0,Common,10,1
Item_ToastSkagen,Toast Skagen,Consumables,Consumables/Foodstuffs,KEEP-COOK/EAT,consumable,Consumable,cook '' (@/slot) or eat (Stat_HealthRegen @15.0/slot),1,1,,,Stat_HealthRegen,15.0,Common,150,1
Item_TongueOnStick,Tongue On Stick,Consumables,Consumables/Foodstuffs,KEEP-COOK/EAT,consumable,Consumable,cook '' (@/slot) or eat (Stat_HealthRegen @10.0/slot),1,1,,,Stat_HealthRegen,10.0,Common,120,1
Item_RamenTori,Tori Ramen,Consumables,Consumables/Foodstuffs,KEEP-COOK/EAT,consumable,Consumable,cook '' (@/slot) or eat (Stat_HealthRegen @20.0/slot),1,1,,,Stat_HealthRegen,20.0,Common,150,1
Item_CaviarTubed,Tube Caviar,Consumables,Consumables/Foodstuffs,KEEP-COOK/EAT,consumable,Consumable,cook 'Onigiri' (@17.5/slot) or eat (Stat_HealthRegen @15.0/slot),1,1,Onigiri,17.5,Stat_HealthRegen,15.0,Common,240,1
Item_Unagi,Unagi,Consumables,Consumables/Foodstuffs,KEEP-COOK/EAT,consumable,Consumable,cook '' (@/slot) or eat (Resistance_Electric @50.0/slot),1,1,,,Resistance_Electric,50.0,Common,400,1
Item_VacuumCleaner,Vacuum Cleaner,Consumables,Consumables/Foodstuffs,KEEP-COOK/EAT,consumable,Consumable,cook '' (@/slot) or eat (Stat_HealthRegen @15.0/slot),1,1,,,Stat_HealthRegen,15.0,Common,40,1
Item_VelvetBell,Velvet Bell,Consumables,Consumables/Foodstuffs,KEEP-COOK/EAT,consumable,Consumable,cook 'Full English Breakfast' (@17.5/slot) or eat (Stat_HealthRegen @1.0/slot),1,1,Full English Breakfast,17.5,Stat_HealthRegen,1.0,Common,10,1
Item_Walnut,Walnut,Consumables,Consumables/Foodstuffs,KEEP-COOK/EAT,consumable,Consumable,cook 'Nut Mix' (@25.0/slot) or eat (Stat_HealthRegen @5.0/slot),1,1,Nut Mix,25.0,Stat_HealthRegen,5.0,Common,40,1
Item_MilkRed,Whole Milk,Consumables,Consumables/Drinks,KEEP-COOK/EAT,consumable,Consumable,cook 'Pilk' (@90.0/slot) or eat (Stat_AimMovingBonus @22.5/slot),1,1,Pilk,90.0,Stat_AimMovingBonus,22.5,Common,40,1
Item_UsedRubber,Used Rubber,Misc,Misc,KEEP-COOK/EAT,consumable,Consumable,cook 'Anti-Poison Gum' (@9600.0/slot) or eat (NegativeEffect_Poisoned @5.0/slot),1,1,Anti-Poison Gum,9600.0,NegativeEffect_Poisoned,5.0,Common,150,1
Ammo_12Ga,Ammo Box (12ga),Ammo,Ammo,KEEP-USE,ammo,Consumable,ammo [Consumable],0,0,,,,,Common,70,1
Ammo_556,Ammo Box (5.56mm),Ammo,Ammo,KEEP-USE,ammo,Consumable,ammo [Consumable],0,0,,,,,Common,100,1
Ammo_50BMG,Ammo Box (50 BMG),Ammo,Ammo,KEEP-USE,ammo,Consumable,ammo [Consumable],0,0,,,,,Common,100,1
Ammo_762,Ammo Box (7.62mm),Ammo,Ammo,KEEP-USE,ammo,Consumable,ammo [Consumable],0,0,,,,,Common,120,1
Ammo_9mm,Ammo Box (9mm),Ammo,Ammo,KEEP-USE,ammo,Consumable,ammo [Consumable],0,0,,,,,Common,50,1
Ammo_EnergyCell,Ammo Box (Energy Cells),Ammo,Ammo,KEEP-USE,ammo,Consumable,ammo [Consumable],0,0,,,,,Common,100,1
Attachment_A12CMuzzleBrake,A12C Muzzle Brake,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Rare,480,1
Attachment_Suppressor762,Aftermarket Haukland Silencer,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Rare,740,1
Attachment_AssaultScope,Assault Scope,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Rare,500,1
Attachment_BarrelExtension2i,"Barrel Extension 2""",Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Rare,480,1
Attachment_BarrelExtension4i,"Barrel Extension 4""",Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Rare,480,1
Attachment_BarrelExtension6i,"Barrel Extension 6""",Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Rare,480,1
Attachment_BreznikBMD,Breznik BMD,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Rare,480,1
Attachment_BreznikBMDTactical,Breznik BMD (Tactical),Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Rare,480,1
Attachment_CompactSight,Compact Sight,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Rare,500,1
Attachment_GunCrank,Gun Crank,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Uncommon,680,1
Attachment_HauklandFlashHider,Haukland Flash Hider,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Rare,480,1
Attachment_Suppressor556,Haukland Silencer,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Rare,890,1
Attachment_HolographicSight,Holographic Sight,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Uncommon,230,1
Attachment_HuntingScope,Hunting Scope,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Rare,550,1
Attachment_ImprovisedBarrelExtension,Improvised Barrel Extension,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Common,300,1
Attachment_Insurance,Insurance,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Legendary,10000,1
Attachment_LaserSightBone,Laser Sight,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Uncommon,500,1
Attachment_LaserSightDenimBlue,Laser Sight,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Uncommon,500,1
Attachment_LaserSightGold,Laser Sight,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Uncommon,10000,1
Attachment_LaserSightGreen,Laser Sight,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Uncommon,280,1
Attachment_LaserSightLightBlue,Laser Sight,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Uncommon,500,1
Attachment_LaserSightLime,Laser Sight,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Uncommon,500,1
Attachment_LaserSightMagenta,Laser Sight,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Uncommon,500,1
Attachment_LaserSightOrange,Laser Sight,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Uncommon,500,1
Attachment_LaserSightPoop,Laser Sight,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Uncommon,500,1
Attachment_LaserSightPurple,Laser Sight,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Uncommon,500,1
Attachment_LaserSightRed,Laser Sight,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Uncommon,280,1
Attachment_LaserSightRosePink,Laser Sight,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Uncommon,500,1
Attachment_LaserSightTangerine,Laser Sight,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Uncommon,500,1
Attachment_LaserSightTeal,Laser Sight,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Uncommon,500,1
Attachment_LaserSightYellow,Laser Sight,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Uncommon,500,1
Attachment_SuppressorCan,"M87 ""Albatross"" Silencer",Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Rare,550,1
Attachment_PrimingBolt,Priming Bolt,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Uncommon,680,1
Attachment_ReconScope,Recon Scope,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Rare,280,1
Attachment_ReflexSight,Reflex Sight,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Uncommon,320,1
Attachment_Suppressor9mm,SR-P3 Silencer,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Rare,580,1
Attachment_ShroudedBarrelExtension,Shrouded Barrel Extension,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Rare,480,1
Attachment_SniperScope,Sniper Scope,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Rare,700,1
Attachment_WarmageCompensator,Warmage Compensator,Attachments,Attachments,KEEP-USE,attachment,Attachment,attachment [Attachment],0,0,,,,,Rare,480,1
Item_AirDuster,Air Duster,ConsumablesItems,ConsumablesItems,KEEP-USE,repair-tool,ItemRepair,repair-tool [ItemRepair],0,0,,,,,Common,180,1
Item_BeGone,BeGone,ConsumablesItems,ConsumablesItems,KEEP-USE,repair-tool,ItemRepair,repair-tool [ItemRepair],0,0,,,,,Common,250,1
Consumable_ChamberChisel50BMG,Chamber Chisel (.50 BMG),ConsumablesItems,ConsumablesItems,KEEP-USE,utility-consumable,ItemConsumable,utility-consumable [ItemConsumable],0,0,,,,,Rare,3400,1
Consumable_ChamberChisel12ga,Chamber Chisel (12ga),ConsumablesItems,ConsumablesItems,KEEP-USE,utility-consumable,ItemConsumable,utility-consumable [ItemConsumable],0,0,,,,,Rare,15000,1
Consumable_ChamberChisel556,Chamber Chisel (5.56mm),ConsumablesItems,ConsumablesItems,KEEP-USE,utility-consumable,ItemConsumable,utility-consumable [ItemConsumable],0,0,,,,,Rare,2200,1
Consumable_ChamberChisel762,Chamber Chisel (7.62mm),ConsumablesItems,ConsumablesItems,KEEP-USE,utility-consumable,ItemConsumable,utility-consumable [ItemConsumable],0,0,,,,,Rare,3000,1
Consumable_ChamberChisel9mm,Chamber Chisel (9mm),ConsumablesItems,ConsumablesItems,KEEP-USE,utility-consumable,ItemConsumable,utility-consumable [ItemConsumable],0,0,,,,,Rare,700,1
Item_CottonSwab,Cotton Swabs,ConsumablesItems,ConsumablesItems,KEEP-USE,repair-tool,ItemRepair,repair-tool [ItemRepair],0,0,,,,,Common,25,1
Item_DishSoap,Dish Soap,ConsumablesItems,ConsumablesItems,KEEP-USE,repair-tool,ItemRepair,repair-tool [ItemRepair],0,0,,,,,Common,100,1
Item_MicrofiberDishCloth,Microfiber Dish Cloth,ConsumablesItems,ConsumablesItems,KEEP-USE,repair-tool,ItemRepair,repair-tool [ItemRepair],0,0,,,,,Common,50,1
Item_WeaponRepairKit,Repair Kit,ConsumablesItems,ConsumablesItems,KEEP-USE,repair-tool,ItemRepair,repair-tool [ItemRepair],0,0,,,,,Uncommon,3000,1
Item_Svinto,Soapy Wool,ConsumablesItems,ConsumablesItems,KEEP-USE,repair-tool,ItemRepair,repair-tool [ItemRepair],0,0,,,,,Common,90,1
Item_Toiletpaper,Toilet Paper,ConsumablesItems,ConsumablesItems,KEEP-USE,repair-tool,ItemRepair,repair-tool [ItemRepair],0,0,,,,,Common,100,1
Item_WetWipes,Wet Wipes,ConsumablesItems,ConsumablesItems,KEEP-USE,repair-tool,ItemRepair,repair-tool [ItemRepair],0,0,,,,,Common,100,1
AmuletCharge,Blood of the Earth mother,Currencies,Currencies,KEEP-USE,currency,Consumable,currency [Consumable],0,0,,,,,Common,1000,1
Currency_SulfBill,Cash Money Bill,Currencies,Currencies,KEEP-USE,currency,Consumable,currency [Consumable],0,0,,,,,Common,100,1
Currency_SulfCoin,Cash Money Coin,Currencies,Currencies,KEEP-USE,currency,Consumable,currency [Consumable],0,0,,,,,Common,100,1
Currency_SulfGrand,Cash Money Grand,Currencies,Currencies,KEEP-USE,currency,Consumable,currency [Consumable],0,0,,,,,Common,1000,1
Currency_SulfTwenny,Cash Money Twenny,Currencies,Currencies,KEEP-USE,currency,Consumable,currency [Consumable],0,0,,,,,Common,100,1
Stamp,Stamp,Currencies,Currencies,KEEP-USE,currency,Consumable,currency [Consumable],0,0,,,,,Common,100,1
Enchantment_ActionOil,Action Oil,Enchantments,Enchantments/Oils/New/Reload,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,700,1
Enchantment_AddDamageOil,Add Damage Oil,Enchantments,Enchantments/Oils/New/DamageFlat,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_AimlessOil,Aimless Oil,Enchantments,Enchantments/Oils/New/CritChance,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_AirSoftOil,Airsoft Oil,Enchantments,Enchantments/Oils/New/Reload,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,650,1
Enchantment_AltruisticOil,Altruistic Oil,Enchantments,Enchantments/Oils/New/Spread,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_ArkanoidOil,Arkanoid Oil,Enchantments,Enchantments/Oils/New/Bounce,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1200,1
Enchantment_ArrowOil,Arrow Oil,Enchantments,Enchantments/Oils/New/BulletSpeed,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,200,1
Enchantment_ArteryOil,Artery Oil,Enchantments,Enchantments/Oils/New/CritChance,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,300,1
Enchantment_ArtilleryOil,Artillery Oil,Enchantments,Enchantments/Oils/New/Spread,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,650,1
Enchantment_AsceticOil,Ascetic Oil,Enchantments,Enchantments/Oils/New/DamageFlat,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,350,1
Enchantment_AssassinDartOil,Assassin Dart Oil,Enchantments,Enchantments/Oils/New/BulletSpeed,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,250,1
Enchantment_AttackSpeedOil,Attack Speed Oil,Enchantments,Enchantments/Oils/New/RPM,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_AxeOil,Axe Oil,Enchantments,Enchantments/Oils/New/CritChance,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,300,1
Enchantment_BBOil,BB Oil,Enchantments,Enchantments/Oils/New/RPM,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,650,1
Enchantment_BadPlanetOil,Bad Planet Oil,Enchantments,Enchantments/Oils/New/Penetration,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_BanditOil,Bandit Oil,Enchantments,Enchantments/Oils/New/Bounce,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,600,1
Enchantment_Big,Big Oil,Enchantments,Enchantments/Oils,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,400,1
Enchantment_BigOil,Big Oil,Enchantments,Enchantments/Oils/New/DamageFlat,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_BigTaxOil,Big Tax Oil,Enchantments,Enchantments/Oils/New/Size,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,220,1
Enchantment_BirthOil,Birth Oil,Enchantments,Enchantments/Oils/New/Size,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,100,1
Enchantment_BlackFridayOil,Black Friday Oil,Enchantments,Enchantments/Oils/New/Multishot,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,300,1
Enchantment_BlindfoldOil,Blindfold Oil,Enchantments,Enchantments/Oils/New/CritChance,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,700,1
Enchantment_BlurtOil,Blurt Oil,Enchantments,Enchantments/Oils/New/RPM,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,300,1
Enchantment_BombardOil,Bombard Oil,Enchantments,Enchantments/Oils/New/Multishot,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,600,1
Enchantment_BoomstickOil,Boomstick Oil,Enchantments,Enchantments/Oils/New/Multishot,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,700,1
Enchantment_BoulderOil,Boulder Oil,Enchantments,Enchantments/Oils/New/Weight,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_Bounce,Bounce Oil,Enchantments,Enchantments/Oils,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,400,1
Enchantment_BowlOil,Bowl Oil,Enchantments,Enchantments/Oils/New/Spread,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_BracedOil,Braced Oil,Enchantments,Enchantments/Oils/New/Recoil,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_BruteOil,Brute Oil,Enchantments,Enchantments/Oils/New/DamageFlat,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,700,1
Enchantment_BulkOil,Bulk Oil,Enchantments,Enchantments/Oils/New/Recycle,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,650,1
Enchantment_BystanderOil,Bystander Oil,Enchantments,Enchantments/Oils/New/Penetration,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_CarefreeOil,Carefree Oil,Enchantments,Enchantments/Oils/New/Recycle,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_CarefulOil,Careful Oil,Enchantments,Enchantments/Oils/New/Spread,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_CarelessSplitterOil,Careless Splitter Oil,Enchantments,Enchantments/Oils/New/Multishot,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,650,1
Enchantment_CartoonOil,Cartoon Oil,Enchantments,Enchantments/Oils/New/Bounce,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1000,1
Enchantment_CasualOil,Casual Oil,Enchantments,Enchantments/Oils/New/Recoil,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1000,1
Enchantment_CheapOil,Cheap Oil,Enchantments,Enchantments/Oils/New/Recycle,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,700,1
Enchantment_ChonkOil,Chonk Oil,Enchantments,Enchantments/Oils/New/Size,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,200,1
Enchantment_ChubOil,Chub Oil,Enchantments,Enchantments/Oils/New/Size,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,100,1
Enchantment_ClashOil,Clash Oil,Enchantments,Enchantments/Oils/New/Knockback,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,300,1
Enchantment_ClumpOil,Clump Oil,Enchantments,Enchantments/Oils/New/Size,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,175,1
Enchantment_CollateralOil,Collateral Oil,Enchantments,Enchantments/Oils/New/Penetration,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,350,1
Enchantment_ComplicatedOil,Complicated Oil,Enchantments,Enchantments/Oils/New/DamagePercentage,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_CompoOil,Compo Oil,Enchantments,Enchantments/Oils/New/Reload,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1100,1
Enchantment_ConfidenceOil,Confidence Oil,Enchantments,Enchantments/Oils/New/CritChance,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,750,1
Enchantment_CongestionOil,Congestion Oil,Enchantments,Enchantments/Oils/New/Size,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,300,1
Enchantment_ConsiderateOil,Considerate Oil,Enchantments,Enchantments/Oils/New/Penetration,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,300,1
Enchantment_ContainedForceOil,Contained Force Oil,Enchantments,Enchantments/Oils/New/Recoil,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_Slayer,Crit Oil,Enchantments,Enchantments/Oils,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_CriticalOil,Critical Oil,Enchantments,Enchantments/Oils/New/CritChance,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_CycleOil,Cycle Oil,Enchantments,Enchantments/Oils/New/Reload,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_DamageOil,Damage Oil,Enchantments,Enchantments/Oils/New/DamagePercentage,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1300,1
Enchantment_DartOil,Dart Oil,Enchantments,Enchantments/Oils/New/BulletSpeed,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,230,1
Enchantment_DeadCenterOil,Dead Center Oil,Enchantments,Enchantments/Oils/New/Spread,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_DelayedHyperTubeOil,Delayed Hyper Tube Oil,Enchantments,Enchantments/Oils/New/BulletSpeed,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,400,1
Enchantment_DenseOil,Dense Oil,Enchantments,Enchantments/Oils/New/Durability,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,700,1
Enchantment_DetuneOil,Detune Oil,Enchantments,Enchantments/Oils/New/Durability,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_DieselOil,Diesel Oil,Enchantments,Enchantments/Oils/New/BulletSpeed,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,225,1
Enchantment_DischargeOil,Discharge Oil,Enchantments,Enchantments/Oils/New/DamageFlat,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_DisposableOil,Disposable Oil,Enchantments,Enchantments/Oils/New/DamageFlat,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,650,1
Enchantment_DivisionOil,Division Oil,Enchantments,Enchantments/Oils/New/Multishot,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,700,1
Enchantment_DoOverOil,Do-over Oil,Enchantments,Enchantments/Oils/New/Recycle,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
