ingredient_name,ingredient_display,ingredient_category,qty_needed,recipe_name,recipe_type,produces_name,produces_display,product_slots,product_primary_attribute,product_primary_total_effect,product_total_effect_per_slot
Item_JamUnsweetened,Berry Jam (Unsweetened),Consumables/Foodstuffs,2,Recipe_Jam_7 1,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_JamUnsweetened,Berry Jam (Unsweetened),Consumables/Foodstuffs,1,Recipe_Jam_7 2,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_JamUnsweetened,Berry Jam (Unsweetened),Consumables/Foodstuffs,2,Recipe_Jam_7 3,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_JamUnsweetened,Berry Jam (Unsweetened),Consumables/Foodstuffs,2,Recipe_Milkshake_4 10,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_JamUnsweetened,Berry Jam (Unsweetened),Consumables/Foodstuffs,2,Recipe_Milkshake_4 11,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_JamUnsweetened,Berry Jam (Unsweetened),Consumables/Foodstuffs,1,Recipe_Milkshake_4 8,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_JamUnsweetened,Berry Jam (Unsweetened),Consumables/Foodstuffs,1,Recipe_Milkshake_4 9,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_JamUnsweetened,Berry Jam (Unsweetened),Consumables/Foodstuffs,2,Recipe_Milkshake_5 10,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_JamUnsweetened,Berry Jam (Unsweetened),Consumables/Foodstuffs,2,Recipe_Milkshake_5 11,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_JamUnsweetened,Berry Jam (Unsweetened),Consumables/Foodstuffs,1,Recipe_Milkshake_5 8,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_JamUnsweetened,Berry Jam (Unsweetened),Consumables/Foodstuffs,1,Recipe_Milkshake_5 9,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_JamUnsweetened,Berry Jam (Unsweetened),Consumables/Foodstuffs,2,Recipe_Milkshake_6 10,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_JamUnsweetened,Berry Jam (Unsweetened),Consumables/Foodstuffs,2,Recipe_Milkshake_6 11,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_JamUnsweetened,Berry Jam (Unsweetened),Consumables/Foodstuffs,1,Recipe_Milkshake_6 8,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_JamUnsweetened,Berry Jam (Unsweetened),Consumables/Foodstuffs,1,Recipe_Milkshake_6 9,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_JamUnsweetened,Berry Jam (Unsweetened),Consumables/Foodstuffs,1,Recipe_PeanutButterJellySandwitch_2,cooking,Item_SandwichPeanutbutterJelly,Peanutbutter Jelly Sandwich,1,Stat_HealthRegen,35,35.0
Item_JamUnsweetened,Berry Jam (Unsweetened),Consumables/Foodstuffs,1,Recipe_PeanutButterJellySandwitch_2 1,cooking,Item_SandwichPeanutbutterJelly,Peanutbutter Jelly Sandwich,1,Stat_HealthRegen,35,35.0
Item_Jello,Jello,Consumables/Foodstuffs,1,Recipe_Aspic,cooking,Item_Aspic,Aspic,2,Stat_HealthRegen,15,7.5
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_FullEnglishBreakfast_1 1,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 13,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 17,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 21,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 25,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,3,Recipe_FullEnglishBreakfast_1 29,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,3,Recipe_FullEnglishBreakfast_1 33,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,3,Recipe_FullEnglishBreakfast_1 37,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,3,Recipe_FullEnglishBreakfast_1 41,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 45,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 49,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 5,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_FullEnglishBreakfast_1 9,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 1,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 10,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 11,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 12,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 13,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 14,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 15,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 16,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 17,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 18,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 19,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 2,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 20,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 21,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 22,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 23,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 24,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 25,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 26,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 27,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 28,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 29,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 3,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 30,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 31,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 32,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 33,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 34,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 35,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 36,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 37,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 38,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 39,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 4,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 40,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 41,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 42,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 43,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 44,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 45,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 46,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 47,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 48,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 49,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 5,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 50,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 51,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 52,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_Hotpot 53,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 54,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 55,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 56,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 57,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 58,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 59,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 6,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 60,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 61,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 62,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 63,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 64,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 65,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 66,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 67,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 68,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 69,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 7,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 70,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 71,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 72,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 73,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 74,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 75,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 76,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 77,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 78,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 79,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 8,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 80,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 81,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 82,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 83,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 84,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 85,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 86,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 87,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 88,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 89,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 9,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 90,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 91,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 92,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 93,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 94,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_Hotpot 95,cooking,Item_HotPot,Hot Pot,6,Stat_HealthRegen,50,8.3333
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,3,Recipe_MushroomSoupBroth_10,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,4,Recipe_MushroomSoupBroth_10 1,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,5,Recipe_MushroomSoupBroth_10 2,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,6,Recipe_MushroomSoupBroth_11,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,7,Recipe_MushroomSoupBroth_11 1,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,8,Recipe_MushroomSoupBroth_11 2,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,6,Recipe_MushroomSoupBroth_11 3,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,7,Recipe_MushroomSoupBroth_11 4,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,8,Recipe_MushroomSoupBroth_11 5,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_MushroomSoup_1 10,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_MushroomSoup_1 11,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_MushroomSoup_1 2,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_MushroomSoup_1 3,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_MushroomSoup_1 4,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_MushroomSoup_1 5,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_MushroomSoup_1 8,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_MushroomSoup_1 9,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_MushroomSoup_3 10,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,3,Recipe_MushroomSoup_3 11,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,3,Recipe_MushroomSoup_3 12,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_MushroomSoup_3 13,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,2,Recipe_MushroomSoup_3 14,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,1,Recipe_MushroomSoup_3 15,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,3,Recipe_MushroomSoup_3 24_VB+KO,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,3,Recipe_MushroomSoup_3 24_VB+KO 1,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
Item_KarlOskar,Karl-Oskar,Consumables/Foodstuffs,3,Recipe_MushroomSoup_3 25,cooking,Item_MushroomSoup,Mushroom Soup,2,Stat_HealthRegen,20,10.0
