name,category,id,displayName,description,flavor,itemQuality,itemQuality_name,slotType,slotType_name,itemTags,itemTags_name,useType,useType_name,weightClass,weightClass_name,basePrice,sellable,stackSize,inventorySize,maxDurability,appliesEnchantment,modifiesCaliber,modifiersOnEquip,modifiersOnInventory,baseAttributes
Enchantment_ShellManOil,Enchantments/Oils/New/Spread,259,Shellman Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,216,0,,,
Enchantment_SlickOil,Enchantments/Oils/New/Spread,266,Slick Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1000,1,0,1x1,1000,223,0,,,
Enchantment_SpreadOil,Enchantments/Oils/New/Spread,279,Spread Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,900,1,0,1x1,1000,236,0,,,
Enchantment_StoicOil,Enchantments/Oils/New/Spread,285,Stoic Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,1100,1,0,1x1,1000,242,0,,,
Enchantment_ThoroughOil,Enchantments/Oils/New/Spread,299,Thorough Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,900,1,0,1x1,1000,257,0,,,
Enchantment_VeganOil,Enchantments/Oils/New/Spread,313,Vegan Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,271,0,,,
Enchantment_BoulderOil,Enchantments/Oils/New/Weight,70,Boulder Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,28,0,,,
Enchantment_HyperLeadOil,Enchantments/Oils/New/Weight,171,Hyper Lead Oil,+20% damage.,,2,Rare,0,None,0,None,3,Enchantment,0,Knife,800,1,0,1x1,1000,129,0,,,
Enchantment_Aftershock,Enchantments/Upgraded,45,Scroll of Aftershock,"- Adds chance to shock the area on hit, stunning nearby units.",,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,5000,1,0,1x2,1000,3,0,,,
Enchantment_Blizzard,Enchantments/Upgraded,1087,Scroll of Blizzard,,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,3500,1,0,1x2,1000,312,0,,,
Enchantment_ChainLightning,Enchantments/Upgraded,83,Scroll of Chain Lightning,"- Adds a chance of spawning a bolt that electrocutes and spreads to nearby enemies.""",,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,4000,1,0,1x2,1000,41,0,,,
Enchantment_Charm,Enchantments/Upgraded,85,Scroll of Charm,"- Bullets get a chance to charm the enemy, making it fight for you.",,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,2000,1,0,1x2,1000,43,0,,,
Enchantment_CorpseExplosion,Enchantments/Upgraded,97,Scroll of Corpse Explosion,- Builds explosive power with each hit on a bouncing dead enemy,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,3000,1,0,1x2,1000,55,0,,,
Enchantment_CorrosiveBlood,Enchantments/Upgraded,98,Scroll of Poison Blood,"- Poisons enemies, making them bleed envenomed blood.",,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,3000,1,0,1x2,1000,56,0,,,
Enchantment_Crusader,Enchantments/Upgraded,100,Scroll of Crusader,- Increases damage on target for every bullet hit.,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,1000,1,0,1x2,1000,58,0,,,
Enchantment_CryoRocketLauncher,Enchantments/Upgraded,1061,Scroll of Cryo Rocket Launcher,- Transforms the bullets into cryo rockets.,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,2000,1,0,1x2,1000,289,0,,,
Enchantment_CryoSnakes,Enchantments/Upgraded,1062,Scroll of Cryo Snakes,,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,3500,1,0,1x2,1000,290,0,,,
Enchantment_Fear,Enchantments/Upgraded,132,Scroll of Fear,- Adds a chance to fear target on hit.,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,2500,1,0,1x2,1000,91,0,,,
Enchantment_FoulFate,Enchantments/Upgraded,1020,Scroll of Foul Fate,,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,3500,1,0,1x2,1000,286,0,,,
Enchantment_HolyWater,Enchantments/Upgraded,1059,Scroll of Holy Water,,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,3500,1,0,1x2,1000,287,0,,,
Enchantment_Lava,Enchantments/Upgraded,184,Scroll of Lava,- Spawns lava on hit that burns enemies.,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,4000,1,0,1x2,1000,142,0,,,
Enchantment_LeastResistance,Enchantments/Upgraded,186,Scroll of Least Resistance,- Adds homing bullets,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,6000,1,0,1x2,1000,144,0,,,
Enchantment_Metamorph,Enchantments/Upgraded,1060,Scroll of Metamorph,,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,3500,1,0,1x2,1000,288,0,,,
Enchantment_Noxiosa,Enchantments/Upgraded,208,Scroll of Noxiosa,- Creates a cloud of deadly poison on hit.,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,3000,1,0,1x2,1000,166,0,,,
Enchantment_Petrification,Enchantments/Upgraded,219,Scroll of Petrification,"- Adds a chance to petrify a unit, turning it to stone. Petrified units cannot take damage, and deflect incoming bullets.",,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,4000,1,0,1x2,1000,177,0,,,
Enchantment_Petroleum,Enchantments/Upgraded,220,Scroll of Petroleum,- Drenches enemies in oil. Oily units take extra fire damage.,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,400,1,0,1x2,1000,178,0,,,
Enchantment_Pollen,Enchantments/Upgraded,1019,Scroll of Pollen,,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,3500,1,0,1x2,1000,285,0,,,
Enchantment_Pyroclasm,Enchantments/Upgraded,231,Scroll of Explosions,- Adds Explosions on hit.,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,2000,1,0,1x2,1000,86,0,,,
Enchantment_RocketLauncher,Enchantments/Upgraded,243,Scroll of Rocket Launcher,- Transforms the bullets into rockets.,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,2000,1,0,1x2,1000,200,0,,,
Enchantment_SacredGround,Enchantments/Upgraded,1018,Scroll of Sacred Ground,,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,3500,1,0,1x2,1000,284,0,,,
Enchantment_SnowmanHead,Enchantments/Upgraded,1089,Scroll of Snowman Head,,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,3500,1,0,1x2,1000,314,0,,,
Enchantment_Steam,Enchantments/Upgraded,283,Scroll of Steam,- Turns gun into a steaming machine,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,5000,1,0,1x2,1000,240,0,,,
Enchantment_StormSurge,Enchantments/Upgraded,286,Scroll of Storm Surge,- Creates a deadly discharge of electricity on hit that can damage multiple units.,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,4000,1,0,1x2,1000,243,0,,,
Enchantment_SuperSoaker,Enchantments/Upgraded,1068,Scroll of Mega Soaker,,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,3500,1,0,1x2,1000,295,0,,,
Enchantment_Thunderbolt,Enchantments/Upgraded,300,Scroll of Thunderbolt,- Enchant weapon to use thunderbolts,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,6000,1,0,1x2,1000,258,0,,,
Enchantment_Titanic,Enchantments/Upgraded,1066,Scroll of Titanic,,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,3500,1,0,1x2,1000,293,0,,,
Enchantment_Vinesprout,Enchantments/Upgraded,1063,Scroll of Vinesprout,- Guaranteed to root enemies on hit.\n- Creates vines on environment hit.,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,3500,1,0,1x2,1000,291,0,,,
Enchantment_Voodoo,Enchantments/Upgraded,316,Scroll of Voodoo,"- Links together units, causing a percentage of damage to be shared between them.",,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,1200,1,0,1x2,1000,274,0,,,
Enchantment_WaterBomb,Enchantments/Upgraded,1088,Scroll of Water Bomb,,,4,Legendary,0,None,0,None,3,Enchantment,0,Knife,3500,1,0,1x2,1000,313,0,,,
Item_ChristmasSock,Equipment/ChristmasEquipment,399,Christmas Sock,,"Ah, so that's went. Now where's the other one?",0,Common,5,Feet,0,None,1,Equippable,0,Knife,200,1,0,2x2,50,0,0,ProjectileMoveAsLight=0.05(PercentAdd);ProjectileKinematicSteerable=20(Flat),,
Item_ChristmasSweater,Equipment/ChristmasEquipment,401,Christmas Sweater,,Highly absorbant morning wear made out of towel.,2,Rare,3,Torso,0,None,1,Equippable,0,Knife,700,1,0,2x3,500,0,0,ProjectileApplyStun=2(Flat),,
Item_RudolfNose,Equipment/ChristmasEquipment,652,Rudolf Nose,,Casual nylon headwear that only works on certain people.,0,Common,2,Head,0,None,1,Equippable,0,Knife,300,1,0,2x2,1500,0,0,ProjectileApplyStun=3(Flat);DisableMuzzleFlash=1(Flat),,
Item_SantaCoat,Equipment/ChristmasEquipment,668,Christmas Sweater,,Highly absorbant morning wear made out of towel.,2,Rare,3,Torso,0,None,1,Equippable,0,Knife,700,1,0,2x3,500,0,0,ProjectileApplyStun=6(Flat);ProjectileMoveAsLight=-0.1(Flat),,
Item_SantaHat,Equipment/ChristmasEquipment,669,Santa Hat,,Casual nylon headwear that only works on certain people.,0,Common,2,Head,0,None,1,Equippable,0,Knife,600,1,0,2x2,350,0,0,ProjectileApplyStun=2(Flat);Spread=1(Flat),,
Item_WinterScarf,Equipment/ChristmasEquipment,744,Winter Scarf,,Casual nylon headwear that only works on certain people.,0,Common,2,Head,0,None,1,Equippable,0,Knife,900,1,0,2x2,350,0,0,ProjectileKinematicSteerable=20(Flat);ProjectileMoveAsLight=0.2(Flat),,
Item_Balaklava,Equipment/Head,333,Balaclava,,Worn by skiers and bank robbers all over the world!,1,Uncommon,2,Head,0,None,1,Equippable,0,Knife,500,1,0,2x2,250,0,0,ProjectileApplyStun=1(Flat);ConsumeAmmoChance=0.1(PercentAdd);ProjectileOnHitNoxiosaCloud=-15(Flat),,
Item_BallisticHelmet,Equipment/Head,334,Ballistic Helmet,,A sloped military helmet made of steel and strengthened with several layers of aramid fabric.,3,Epic,2,Head,0,None,1,Equippable,0,Knife,1100,1,0,2x2,500,0,0,ProjectileApplyStun=5(Flat),,
Item_BandanaBlue,Equipment/Head,340,Blue Bandana,,"A folded sheet of cloth that can be worn either on the top of ones head, or as a face covering. Its color signifies allegience.",0,Common,2,Head,0,None,1,Equippable,0,Knife,460,1,0,2x1,350,0,0,ProjectileApplyStun=1(Flat);DisableLootOrgans=0.1(PercentAdd),,
Item_BandanaRed,Equipment/Head,341,Red Bandana,,"A folded sheet of cloth that can be worn either on the top of ones head, or as a face covering. Its color signifies allegience.A folded sheet of cloth that can be worn either on the top of ones head, or as a face covering. Its color signifies allegience. ",0,Common,2,Head,0,None,1,Equippable,0,Knife,460,1,0,2x1,350,0,0,ProjectileApplyStun=1(Flat);DisableLootOrgans=0.1(PercentAdd),,
Item_Beanie,Equipment/Head,345,Beanie,,Casual nylon headwear that only works on certain people.,0,Common,2,Head,0,None,1,Equippable,0,Knife,300,1,0,2x2,350,0,0,ProjectileApplyStun=2(Flat),,
Item_BeerHelmet,Equipment/Head,348,Beer Helmet,,A plastic helmet that with beer cans strapped to either side. The beer is nozzled straight to the wearers mouth via tubes.,0,Common,2,Head,0,None,1,Equippable,0,Knife,460,1,0,2x2,350,0,0,ProjectileApplyStun=2(Flat);ProjectileKinematicForce=15(Flat),,
Item_Blindfold,Equipment/Head,356,Blindfold,,A crude piece of cloth tied into a blindfold.,0,Common,2,Head,0,None,1,Equippable,0,Knife,150,1,0,2x1,350,0,0,ProjectileApplyStun=1(Flat);ProjectileOnHitLava=1(Flat),,
Item_Cap,Equipment/Head,383,Cap,,"Basic headwear designed to keep the sun, as well as CCTV cameras, out of your face.",0,Common,2,Head,0,None,1,Equippable,0,Knife,200,1,0,2x1,350,0,0,ProjectileApplyStun=1(Flat),,
Item_CowboyHat,Equipment/Head,412,Cowboy Hat,,"But you can't be any geek off the street, gotta be handy with the steel, if you know what I mean, earn your keep.",1,Uncommon,2,Head,0,None,1,Equippable,0,Knife,750,1,0,2x1,350,0,0,ProjectileApplyStun=2(Flat);DurabilityLoss=0.1(PercentAdd),,
Item_Crown,Equipment/Head,417,Crown,,"A dusty old crown, probably worn by some ancient king or queen. Most likely valuable.",3,Epic,2,Head,0,None,1,Equippable,0,Knife,15000,1,0,2x1,350,0,0,ProjectileApplyStun=2(Flat);ProjectileOnHitNoxiosaCloud=25(Flat),,
Item_DivingMask,Equipment/Head,430,Diving Mask,,"A set of plastic goggles, with a covering for the user's nose, that are designed to allow for unhindered vision underwater.",0,Common,2,Head,0,None,1,Equippable,0,Knife,360,1,0,2x1,350,0,0,ProjectileApplyStun=1(Flat);KnockbackPower=1(Flat),,
Item_DunceCap,Equipment/Head,438,Dunce Cap,,Casual nylon headwear that only works on certain people.,0,Common,2,Head,0,None,1,Equippable,0,Knife,700,1,0,2x2,100,0,0,ProjectileOnHitNoxiosaCloud=-2(Flat);ProjectileTurnOffBulletHoles=4(Flat);ProjectileMoveAsLight=-0.5(PercentAdd),,
Item_EarProtectors,Equipment/Head,439,Ear Protectors,,Plastic earmuffs that are worn in loud environments to reduce damage to the user's hearing.,0,Common,2,Head,0,None,1,Equippable,0,Knife,460,1,0,2x2,350,0,0,ProjectileApplyStun=1(Flat);ProjectileBounciness=30(Flat);ProjectileHolyFire=1(Flat),,
Item_EyePatch,Equipment/Head,446,Eye Patch,,"""At least you got a cool piraty look out of it.""",2,Rare,2,Head,0,None,1,Equippable,0,Knife,800,1,0,2x1,350,0,0,ProjectileApplyVoodoo=50(Flat);ProjectileOnHitStormSurge=0.1(Flat),,
Item_FirefighterHelmet,Equipment/Head,449,Firefighter Helmet,,Sturdy head protection made of heavy duty plastic that has been reinforced with plexiglass. Its insulation protects the wearer from heat.,0,Common,2,Head,0,None,1,Equippable,0,Knife,700,1,0,2x2,350,0,0,ProjectileApplyStun=3(Flat);ProjectileKinematicForce=50(Flat),,
Item_FluffyHat,Equipment/Head,457,Fluffy Hat,,An adorable ushanka made of polyester and synthetic sheep's fur.,1,Uncommon,2,Head,0,None,1,Equippable,0,Knife,380,1,0,2x2,250,0,0,ProjectileKinematicSteerable=50(Flat);ProjectileApplyStun=1(Flat),,
Item_GasMask,Equipment/Head,466,Gas Mask,,"A CBRN rated gas mask designed to protect the wearer from chemical, bacterial, radiological and nuclear hazards.",0,Common,2,Head,0,None,1,Equippable,0,Knife,650,1,0,2x2,350,0,0,ProjectileApplyStun=2(Flat);ProjectileOnHitAftershock=50(Flat),,
Item_HardHat,Equipment/Head,482,Hardhat,,Plastic headwear commonly worn at construction sites to reduce risk of injury.,0,Common,2,Head,0,None,1,Equippable,0,Knife,420,1,0,2x2,350,0,0,ProjectileApplyStun=3(Flat),,
Item_HockeyHelmet,Equipment/Head,495,Hockey Helmet,,A plastic helmet made to reduce blunt damage taken in the sport of Hockey.,0,Common,2,Head,0,None,1,Equippable,0,Knife,420,1,0,2x2,350,0,0,ProjectileApplyStun=3(Flat),,
Item_KnightsHelmet,Equipment/Head,523,Knight's Helmet,,Steel armor with a rotary visor that is very effective at stopping piercing damage.,1,Uncommon,2,Head,0,None,1,Equippable,0,Knife,1000,1,0,2x3,350,0,0,ProjectileApplyStun=15(Flat);ProjectileMoveAsLight=-0.05(PercentAdd),,
Item_MilitaryHelmet,Equipment/Head,557,Military Helmet,,A high-end bulletproof helmet of a cordura-titanium composite. Has fittings for commonly used mounts for NVGs and other tactical equipment.,0,Common,2,Head,0,None,1,Equippable,0,Knife,2500,1,0,2x2,350,0,0,ProjectileApplyStun=9(Flat);ConsumeAmmoChance=0.1(PercentAdd),,
Item_MotorcycleHelmet,Equipment/Head,567,Motorcycle Helmet,,"Head protection made of plastic and kevlar. Not bullet proof, but may help to cushion a blow.",0,Common,2,Head,0,None,1,Equippable,0,Knife,800,1,0,2x2,350,0,0,ProjectileApplyStun=3(Flat);ProjectileBounciness=50(Flat),,
Item_PithHelmet,Equipment/Head,596,Pith Helmet,,"""Tally ho!""",0,Common,2,Head,0,None,1,Equippable,0,Knife,700,1,0,2x2,350,0,0,ProjectileApplyStun=2(Flat);Experience=0.1(PercentAdd),,
Item_PoliceHat,Equipment/Head,604,Police Hat,,"Dead or alive, you're coming with me.",1,Uncommon,2,Head,0,None,1,Equippable,0,Knife,600,1,0,2x1,350,0,0,ProjectileApplyStun=1(Flat);DisableLootOrgans=0.1(PercentAdd),,
Item_PopeHat,Equipment/Head,608,Pope Hat,,"Oh, this? That's just ketchup.",0,Common,2,Head,0,None,1,Equippable,0,Knife,2000,1,0,2x2,150,0,0,ProjectileTurnOffBulletHoles=1(Flat),,
Item_RoundGlasses,Equipment/Head,649,Round Glasses,,"Thin framed, circular eyewear that will surely accentuate your artistic soul.",0,Common,2,Head,0,None,1,Equippable,0,Knife,200,1,0,2x1,350,0,0,ProjectileApplyVoodoo=25(Flat),,
Item_SkiGoggles,Equipment/Head,688,Ski Goggles,,Tinted eyewear held to the wearer's face by an elastic strap. Helps to block out sunlight and reduce risk the impact of snow blindness.,0,Common,2,Head,0,None,1,Equippable,0,Knife,200,1,0,2x1,350,0,0,KnockbackPower=1(Flat);ProjectileKinematicSteerable=20(Flat);ProjectileMass=20(Flat),,
Item_SquareGlasses,Equipment/Head,702,Square Glasses,,"Hey, just like the ones Kevin wears!",0,Common,2,Head,0,None,1,Equippable,0,Knife,300,1,0,2x1,350,0,0,ConsumeAmmoChance=0.05(PercentAdd),,
Item_SteelHelmet,Equipment/Head,703,Steel Helmet,,"A mass produced helmet of steel, capable of stopping low caliber bullets from entering at certain angles of attack. Its previous owner left a playing card strapped to its side.",0,Common,2,Head,0,None,1,Equippable,0,Knife,2500,1,0,2x2,350,0,0,ProjectileApplyStun=8(Flat);DisableADS=0.1(PercentAdd);ProjectileMoveAsLight=-0.1(PercentAdd),,
Item_SulfurCap,Equipment/Head,710,SULFUR Cap,,A fourth wall-breaking cap. Really comfy and signifies that you have really exquisite taste in all things.,0,Common,2,Head,0,None,1,Equippable,0,Knife,300,1,0,2x1,350,0,0,ProjectileApplyStun=1(Flat);ProjectileOnHitNoxiosaCloud=10(Flat),,
Item_Sunglasses,Equipment/Head,712,Sunglasses,,Eyewear that blocks sunlight from entering your eyes. Has the added benefit of making literally anyone look cooler with them on.,0,Common,2,Head,0,None,1,Equippable,0,Knife,460,1,0,2x1,350,0,0,ProjectileOnHitNoxiosaCloud=20(Flat);ProjectileBounciness=25(Flat);ProjectileMass=25(Flat);ImpactEffectSoundOnly=1(Flat),,
Item_SylvesterHat,Equipment/Head,718,Sylvester Hat,,,0,Common,2,Head,0,None,1,Equippable,0,Knife,200,1,0,2x2,350,0,0,ProjectileApplyStun=1(Flat);ProjectileBounce=10(Flat),,
Item_TankerHelmet,Equipment/Head,719,Tanker Helmet,,Llightly armored headwear designed to be extremely shock resistant.,0,Common,2,Head,0,None,1,Equippable,0,Knife,1000,1,0,2x2,350,0,0,ProjectileApplyStun=6(Flat);ProjectileBounciness=30(Flat),,
Item_TitaniumHelmet,Equipment/Head,721,Titanium Helmet,,A heavy-duty combat helmet with an armored visor that provides the wearer great protection against bullet impacts and explosions.,0,Common,2,Head,0,None,1,Equippable,0,Knife,3400,1,0,2x2,350,0,0,ProjectileApplyStun=13(Flat);ProjectileBounciness=60(Flat),,
Item_AirBat,Equipment/Shoes,326,Air Bat,,,2,Rare,5,Feet,0,None,1,Equippable,0,Knife,800,1,0,2x1,100,0,0,ProjectileMoveAsLight=0.1(PercentAdd);ProjectileTurnOffBulletHoles=1(Flat);ProjectileApplyStun=1(Flat),,
Item_BlastBoot,Equipment/Shoes,354,Blast Boot,,,2,Rare,5,Feet,0,None,1,Equippable,0,Knife,400,1,0,2x2,100,0,0,ProjectileApplyStun=5(Flat);ProjectileMoveAsLight=-0.1(PercentAdd);ProjectileBounciness=15(Flat),,
Item_BlueSlipper,Equipment/Shoes,360,Blue Slipper,,"Almost a shoe, sort of. Made for relaxing moments by the pool, and other relaxation related areas.",0,Common,5,Feet,0,None,1,Equippable,0,Knife,300,1,0,2x1,50,0,0,ProjectileMoveAsLight=0.05(PercentAdd);ProjectileApplyStun=1(Flat),,
Item_Clog,Equipment/Shoes,404,Clog,,Traditional footwear designed for easy equipping and superior toe protection.,1,Uncommon,5,Feet,0,None,1,Equippable,0,Knife,400,1,0,2x1,800,0,0,ProjectileApplyStun=3(Flat);ProjectileMoveAsLight=-0.1(PercentAdd),,
Item_CombatBoots,Equipment/Shoes,407,Combat Boot,,Sturdy footwear intended for use by soldiers.,1,Uncommon,5,Feet,0,None,1,Equippable,0,Knife,610,1,0,2x2,500,0,0,ProjectileApplyStun=10(Flat);ProjectileMoveAsLight=0.075(PercentAdd);ProjectileOnHitExplosionRPG=0.2(PercentAdd);ShootEffectSoundOnly=-0.15(PercentAdd),,
Item_CowboyBoot,Equipment/Shoes,411,Cowboy Boot,,"Made for boying cows, or signaling a generally country lifestyle.",1,Uncommon,5,Feet,0,None,1,Equippable,0,Knife,330,1,0,2x2,300,0,0,ProjectileApplyStun=5(Flat);DurabilityLoss=0.1(PercentAdd),,
Item_DressShoe,Equipment/Shoes,1015,Dress Shoe,,"Uncomfortable shoe, for important people.",0,Common,5,Feet,0,None,1,Equippable,0,Knife,1200,1,0,2x1,90,0,0,ProjectileMoveAsLight=-0.05(PercentAdd);ProjectileOnHitNoxiosaCloud=15(Flat);ProjectileApplyStun=2(Flat),,
Item_FrogmanFoot,Equipment/Shoes,463,Diving Fin,,Finlike footwear made of rubber and polymer to aid propulsion while diving. Their awkward design significantly impairs movement on land.,1,Uncommon,5,Feet,0,None,1,Equippable,0,Knife,230,1,0,1x2,100,0,0,ProjectilePenetrationDamageMultiplier=0.4(PercentAdd);ProjectileApplyStun=1(Flat),,
Item_GenieShoe,Equipment/Shoes,467,Genie Shoe,Increases Coyote Time.,The magic lifting these shoes can allow the wearer to fly... for a bit.,2,Rare,5,Feet,0,None,1,Equippable,0,Knife,380,1,0,2x1,100,0,0,ProjectileMoveAsLight=0.1(PercentAdd);ProjectileOnHitOil=0.5(Flat);ProjectileApplyStun=1(Flat),,
Item_Geta,Equipment/Shoes,468,Geta,,Traditional footwear designed for easy equipping and superior toe protection.,1,Uncommon,5,Feet,0,None,1,Equippable,0,Knife,440,1,0,2x1,200,0,0,ProjectileMoveAsLight=0.1(PercentAdd);DisableLootMoney=0.25(PercentAdd);ProjectileApplyStun=1(Flat),,
Item_GoldenSlipper,Equipment/Shoes,473,Golden Slipper,,Extremely decadent slipper of relaxation.,0,Common,5,Feet,0,None,1,Equippable,0,Knife,5000,1,0,2x1,300,0,0,ProjectileMoveAsLight=0.05(PercentAdd);ProjectileApplyStun=5(Flat);ProjectileOnHitNoxiosaCloud=15(Flat),,
Item_HighHeel,Equipment/Shoes,492,High heel,,"Fashion item, created for no other purpose than protecting the heel from ants.",0,Common,5,Feet,0,None,1,Equippable,0,Knife,800,1,0,1x1,40,0,0,ProjectileMoveAsLight=-0.1(PercentAdd);ProjectileApplyStun=1(Flat);ProjectileOnHitNoxiosaCloud=25(Flat);ProjectileTurnOffBulletHoles=-1(PercentAdd),,
Item_HighQualityElfShoe,Equipment/Shoes,493,High Quality Elf Shoe,,"Vintage. Made from real leather, with real metal bells, worn by real elf. Non of that jokeshop felt halloween bullshit. ",2,Rare,5,Feet,0,None,1,Equippable,0,Knife,1200,1,0,2x1,100,0,0,ProjectileMoveAsLight=0.1(PercentAdd);ProjectileOnHitOil=0.2(Flat);Spread=1(Flat);ProjectileApplyStun=1(Flat),,
Item_IceSkate,Equipment/Shoes,507,Ice Skate,Increases movement speed on ice.\nDeals massive damage to enemies when landing on them.,A steel skate fastened to the sole of a leather boot allows for fast movement across ice.,2,Rare,5,Feet,0,None,1,Equippable,0,Knife,380,1,0,2x2,100,0,0,ProjectileMoveAsLight=0.1(PercentAdd);ProjectileApplyStun=2(Flat),,
Item_KneePads,Equipment/Shoes,522,Knee Pads,Enables Crouch-Slide when Sprinting and starting a Crouch.,"Protective gear used cushion the impact when falling to the ground, and provide padding while kneeling.",1,Uncommon,10,PassiveEnhancements,0,None,1,Equippable,0,Knife,380,1,0,2x2,100,0,0,ProjectileOnHitWater=1(Flat);ProjectileApplyStun=1(Flat),,
Item_PegLeg,Equipment/Shoes,593,Peg Leg,,"Fashion item, created for no other purpose than protecting the heel from ants.",0,Common,5,Feet,0,None,1,Equippable,0,Knife,610,1,0,1x2,800,0,0,ProjectileMoveAsLight=-0.2(PercentAdd);ProjectileBounciness=50(Flat);ProjectileApplyStun=1(Flat),,
Item_PlatformShoe,Equipment/Shoes,601,Platform Shoe,,When you wish you were a little bit taller.,1,Uncommon,5,Feet,0,None,1,Equippable,0,Knife,350,1,0,2x2,500,0,0,ProjectileMoveAsLight=0.1(PercentAdd);RPM=0.1(PercentAdd);ProjectileApplyStun=1(Flat),,
Item_Rollerblade,Equipment/Shoes,648,Roller Blade,,A singular plastic rollerblade. The wheels under the sole allows for quick movement across smooth ground. Greatly reduces turn rate while moving.,2,Rare,5,Feet,0,None,1,Equippable,0,Knife,380,1,0,2x2,100,0,0,ProjectileMoveAsLight=0.15(PercentAdd);ProjectileApplyStun=3(Flat),,
Item_RubberBoot,Equipment/Shoes,651,Rubber Boot,,,1,Uncommon,5,Feet,0,None,1,Equippable,0,Knife,250,1,0,2x2,100,0,0,ProjectileBounce=25(Flat);ProjectileMoveAsLight=0.05(PercentAdd);ProjectileApplyStun=1(Flat),,
Item_RunningShoes,Equipment/Shoes,653,Running Shoe,,Ergonomic and sleek. Perfect for running long distances.,2,Rare,5,Feet,0,None,1,Equippable,0,Knife,700,1,0,2x1,100,0,0,ProjectileMoveAsLight=0.1(PercentAdd);ProjectilePrism=0.1(PercentAdd);ProjectileApplyStun=1(Flat),,
Item_Shoe,Equipment/Shoes,680,Shoe,,Just an ordinary shoe.,1,Uncommon,5,Feet,0,None,1,Equippable,0,Knife,380,1,0,2x1,300,0,0,ProjectileMoveAsLight=0.1(PercentAdd);ProjectileApplyStun=2(Flat),,
Item_Sneaker,Equipment/Shoes,691,Sneaker,,Street wear.,0,Common,5,Feet,0,None,1,Equippable,0,Knife,380,1,0,2x1,100,0,0,ProjectileMoveAsLight=0.1(PercentAdd);ProjectileApplyStun=1(Flat),,
Item_Sock,Equipment/Shoes,693,Sock,,"Ah, so that's went. Now where's the other one?",0,Common,5,Feet,0,None,1,Equippable,0,Knife,100,1,0,1x1,50,0,0,ProjectileMoveAsLight=0.05(PercentAdd);ProjectileKinematicSteerable=10(Flat),,
Item_SpringCoilBoots,Equipment/Shoes,701,Springcoil Boot,,"Springs attached to the sole allows the wearer to jump higher. First marketed as a mountain climbing gadget, later recalled. This pair has a name tag that reads 'Albiin'.",2,Rare,5,Feet,0,None,1,Equippable,0,Knife,1000,1,0,2x2,250,0,0,RPM=0.25(PercentAdd);ProjectileMoveAsLight=0.1(PercentAdd);ProjectileOnHitChainLightning=1(Flat);ProjectileApplyStun=1(Flat),,
Item_Ygg,Equipment/Shoes,749,Ygg,,Fashionable as fuck.,1,Uncommon,5,Feet,0,None,1,Equippable,0,Knife,430,1,0,2x2,100,0,0,ProjectileMoveAsLight=0.1(PercentAdd);ProjectileKinematicSteerable=20(Flat);ProjectileApplyStun=1(Flat),,
